data	data	Argentina	Brazil	South_x0020_America_x0020__x0028_other_x0029_	Caribbean	Central_x0020_America	USA	Mexico	Canada	North_x0020_America_x0020__x0028_other_x0029_	European_x0020_Union	Eastern_x0020_Europe_x0020__x0028_non_x002D_EU_x0029_	Northern_x0020_Europe_x0020__x0028_non_x002D_EU_x0029_	Southern_x0020_Europe_x0020__x0028_non_x002D_EU_x0029_	Switzerland	Central_x0020_Asia	Iran	Russia	Western_x0020_Asia	China	Korea	Japan	India	South_x002D_Eastern_x0020_Asia	Southern_x0020_Asia_x0020__x0028_other_x0029_	Eastern_x0020_Africa	Middle_x0020_Africa	Southern_x0020_Africa	Western_x0020_Africa	Algeria	Egypt	Morocco	Northern_x0020_Africa_x0020__x0028_other_x0029_	Australia_x0020_and_x0020_New_x0020_Zealand	Micronesia	Melanesia	Polynesia	
11	Eastern_x0020_Europe_x0020__x0028_non_x002D_EU_x0029_	0	0	0	0	3076	17130	0	0	0	369911	0	0	10512	0	995	169081	234834	395032	0	0	0	0	12076	0	8184	0	0	126	29508	0	0	286566	0	0	0	0
12	Northern_x0020_Europe_x0020__x0028_non_x002D_EU_x0029_	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13	Southern_x0020_Europe_x0020__x0028_non_x002D_EU_x0029_	0	0	0	24	0	0	0	0	0	573909	386	0	0	4690	28	508	1525	172	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0
15	Switzerland	0	0	0	0	0	1	0	0	0	170	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
17	Central_x0020_Asia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4000	9064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18	Iran	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19	Russia	0	0	0	0	0	0	0	0	0	120	70	0	0	0	62	0	0	55236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20	Western_x0020_Asia	0	0	0	0	0	2	0	0	0	38652	0	2	83	1	2	83	0	0	0	0	41	0	0	82	269	2	0	0	0	93	0	25	0	0	0	0
21	China	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114014	408	0	0	4027732	859662	0	1121070	136	6400	0	0	5860	0	0	0	0	0	0	0	0
22	Korea	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24	Japan	0	0	0	0	0	110	0	0	0	0	0	0	0	0	0	0	0	0	4	236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25	India	0	0	0	0	0	8	0	0	0	22	0	0	0	100	0	0	0	27921	12298	118	0	0	195807	394977	8231	226	0	0	0	0	0	3851	0	0	0	0
26	South_x002D_Eastern_x0020_Asia	0	0	472	0	0	10	0	33	0	62	0	0	0	1	0	0	0	149	10564	340	14554	27	0	1908	2	0	1	1	0	0	0	0	18	0	29	0
27	Southern_x0020_Asia_x0020__x0028_other_x0029_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0
28	Eastern_x0020_Africa	0	0	0	0	0	288	0	0	0	2329	0	0	0	0	0	0	0	29	0	30	0	0	0	0	0	3387	4398	0	0	0	0	9482	0	513	0	0
29	Middle_x0020_Africa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30	Southern_x0020_Africa	222	0	33	212	0	3	30	3	0	2317	0	0	0	0	0	0	0	46	382	0	288	58	9149	0	605294	10132	0	90	0	0	0	0	23	0	0	0
31	Western_x0020_Africa	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0
32	Algeria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33	Egypt	0	0	0	0	0	0	0	0	0	3002	0	0	0	43	0	0	0	772	0	0	0	0	0	610	2	0	0	0	0	0	0	400	0	0	0	0
34	Morocco	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
35	Northern_x0020_Africa_x0020__x0028_other_x0029_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
36	Australia_x0020_and_x0020_New_x0020_Zealand	2	0	1	0	4	13	0	0	0	181	0	0	0	0	0	0	0	280	158	0	1355	0	943	125	0	0	30	0	0	0	0	0	0	2	688	21
37	Micronesia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
38	Melanesia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
39	Polynesia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
