data	data	Argentina	Brazil	South_x0020_America_x0020__x0028_other_x0029_	Caribbean	Central_x0020_America	USA	Mexico	Canada	North_x0020_America_x0020__x0028_other_x0029_	European_x0020_Union	Eastern_x0020_Europe_x0020__x0028_non_x002D_EU_x0029_	Northern_x0020_Europe_x0020__x0028_non_x002D_EU_x0029_	Southern_x0020_Europe_x0020__x0028_non_x002D_EU_x0029_	Switzerland	Central_x0020_Asia	Iran	Russia	Western_x0020_Asia	China	Korea	Mongolia	Japan	India	South_x002D_Eastern_x0020_Asia	Southern_x0020_Asia_x0020__x0028_other_x0029_	Eastern_x0020_Africa	Middle_x0020_Africa	Southern_x0020_Africa	Western_x0020_Africa	Algeria	Egypt	Morocco	Northern_x0020_Africa_x0020__x0028_other_x0029_	Australia_x0020_and_x0020_New_x0020_Zealand	Melanesia	Polynesia	
18	Iran	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19	Russia	0	0	73555	0	0	0	0	0	0	454671	57354	0	90764	0	83256	541682	0	4558900	0	1106	157604	0	161626	55310	1225470	461970	16600	0	0	15222	3090899	54474	617717	0	0	0
20	Western_x0020_Asia	0	2	0	0	0	8	0	0	0	21786	0	0	0	2	500	673	15	0	230	0	0	1	0	0	0	450	1	4	10	0	20680	1	20931	0	0	0
21	China	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10638	0	232462	8800	0	0	0	0	0	0	0	0	0	0	0
22	Korea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0
23	Mongolia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24	Japan	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	180	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0
25	India	0	0	0	0	0	19	0	2	0	203	0	0	0	0	0	0	0	48	0	0	0	0	0	477	353	13	0	0	0	0	0	0	0	5	0	0
26	South_x002D_Eastern_x0020_Asia	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	46	0	0	0	0	0	0	0	0	0	0
27	Southern_x0020_Asia_x0020__x0028_other_x0029_	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28	Eastern_x0020_Africa	0	0	0	0	0	0	0	19	0	7	0	0	0	0	0	0	0	1249	0	0	0	76	0	0	0	0	5723	5601	0	0	16	0	12	0	0	0
29	Middle_x0020_Africa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30	Southern_x0020_Africa	0	0	0	0	0	36	0	0	0	34	0	0	7876	0	0	0	0	0	0	0	0	0	0	22	0	146164	0	0	0	0	0	0	0	0	0	0
31	Western_x0020_Africa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
32	Algeria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33	Egypt	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34	Morocco	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	1	0	0	0
35	Northern_x0020_Africa_x0020__x0028_other_x0029_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0
36	Australia_x0020_and_x0020_New_x0020_Zealand	0	0	5	0	0	374	0	4	0	47338	0	0	0	0	0	120000	0	1230554	498040	648444	0	900049	0	3578614	102819	32755	0	16500	379	0	310670	0	485140	0	305867	124
38	Melanesia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113
39	Polynesia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
